G0327	123500.0	3011500.0	3
G0328	124500.0	3011500.0	5
G0329	176500.0	3011500.0	1
G0330	177500.0	3011500.0	6
G0331	192500.0	3011500.0	1
G0332	193500.0	3011500.0	5
G0333	302500.0	3011500.0	1
G0334	303500.0	3011500.0	5
G0335	304500.0	3011500.0	3
G0336	311500.0	3011500.0	2
G0337	313500.0	3011500.0	1
G0338	387500.0	3011500.0	4
G0339	388500.0	3011500.0	3
G0340	390500.0	3011500.0	2
G0341	391500.0	3011500.0	2
G0342	392500.0	3011500.0	1
G0343	393500.0	3011500.0	1
G0344	401500.0	3011500.0	2
G0345	102500.0	3012500.0	2
G0346	110500.0	3012500.0	6
G0347	113500.0	3012500.0	3
G0348	114500.0	3012500.0	2
G0349	118500.0	3012500.0	4
G0350	124500.0	3012500.0	7
G0351	160500.0	3012500.0	2
G0352	161500.0	3012500.0	4
G0353	162500.0	3012500.0	2
G0354	251500.0	3012500.0	1
G0355	283500.0	3012500.0	2
G0356	303500.0	3012500.0	3
G0357	304500.0	3012500.0	4
G0358	311500.0	3012500.0	3
G0359	361500.0	3012500.0	6
G0360	364500.0	3012500.0	4
G0361	371500.0	3012500.0	1
G0362	389500.0	3012500.0	4
G0363	392500.0	3012500.0	3
G0364	393500.0	3012500.0	2
G0365	401500.0	3012500.0	3
G0366	102500.0	3013500.0	4
G0367	110500.0	3013500.0	3
G0368	114500.0	3013500.0	29
G0369	118500.0	3013500.0	4
G0370	124500.0	3013500.0	6
G0371	125500.0	3013500.0	1
G0372	161500.0	3013500.0	2
G0373	162500.0	3013500.0	3
G0374	183500.0	3013500.0	1
G0375	203500.0	3013500.0	2
G0376	204500.0	3013500.0	3
G0377	249500.0	3013500.0	5
G0378	251500.0	3013500.0	6
G0379	254500.0	3013500.0	4
G0380	283500.0	3013500.0	5
G0381	290500.0	3013500.0	5
G0382	291500.0	3013500.0	3
G0383	292500.0	3013500.0	3
G0384	302500.0	3013500.0	1
G0385	303500.0	3013500.0	6
G0386	304500.0	3013500.0	2
G0387	311500.0	3013500.0	1
G0388	312500.0	3013500.0	1
G0389	313500.0	3013500.0	1
G0390	314500.0	3013500.0	1
G0391	361500.0	3013500.0	1
G0392	364500.0	3013500.0	1
G0393	370500.0	3013500.0	3
G0394	371500.0	3013500.0	1
G0395	388500.0	3013500.0	2
G0396	389500.0	3013500.0	1
G0397	401500.0	3013500.0	1
G0398	109500.0	3014500.0	2
G0399	114500.0	3014500.0	1
G0400	118500.0	3014500.0	7
G0401	121500.0	3014500.0	5
G0402	122500.0	3014500.0	1
G0403	124500.0	3014500.0	1
G0404	125500.0	3014500.0	4
G0405	132500.0	3014500.0	1
G0406	183500.0	3014500.0	2
G0407	184500.0	3014500.0	3
G0408	204500.0	3014500.0	1
G0409	225500.0	3014500.0	3
G0410	290500.0	3014500.0	6
G0411	367500.0	3014500.0	2
G0412	368500.0	3014500.0	1
G0413	387500.0	3014500.0	1
G0414	388500.0	3014500.0	2
G0415	109500.0	3015500.0	1
G0416	113500.0	3015500.0	4
G0417	114500.0	3015500.0	1
G0418	118500.0	3015500.0	6
G0419	122500.0	3015500.0	4
G0420	123500.0	3015500.0	3
G0421	125500.0	3015500.0	5
G0422	132500.0	3015500.0	3
G0423	225500.0	3015500.0	3
G0424	290500.0	3015500.0	2
G0425	367500.0	3015500.0	2
G0426	387500.0	3015500.0	1
G0427	388500.0	3015500.0	3
G0428	399500.0	3015500.0	4
G0429	113500.0	3016500.0	1
G0430	118500.0	3016500.0	10
G0431	123500.0	3016500.0	5
G0432	124500.0	3016500.0	2
G0433	125500.0	3016500.0	3
G0434	132500.0	3016500.0	1
G0435	133500.0	3016500.0	2
G0436	139500.0	3016500.0	2
G0437	140500.0	3016500.0	1
G0438	289500.0	3016500.0	5
G0439	290500.0	3016500.0	7
G0440	296500.0	3016500.0	1
G0441	297500.0	3016500.0	1
G0442	362500.0	3016500.0	6
G0443	367500.0	3016500.0	2
G0444	386500.0	3016500.0	2
G0445	388500.0	3016500.0	4
G0446	398500.0	3016500.0	1
G0447	399500.0	3016500.0	1
G0448	118500.0	3017500.0	1
G0449	125500.0	3017500.0	3
G0450	128500.0	3017500.0	7
G0451	129500.0	3017500.0	3
G0452	132500.0	3017500.0	2
G0453	133500.0	3017500.0	1
G0454	139500.0	3017500.0	5
G0455	140500.0	3017500.0	1
G0456	141500.0	3017500.0	7
G0457	147500.0	3017500.0	1
G0458	150500.0	3017500.0	1
G0459	151500.0	3017500.0	1
G0460	152500.0	3017500.0	1
G0461	265500.0	3017500.0	4
G0462	266500.0	3017500.0	3
G0463	267500.0	3017500.0	3
G0464	289500.0	3017500.0	1
G0465	290500.0	3017500.0	4
G0466	296500.0	3017500.0	2
G0467	297500.0	3017500.0	8
G0468	298500.0	3017500.0	9
G0469	361500.0	3017500.0	4
G0470	362500.0	3017500.0	2
G0471	385500.0	3017500.0	3
G0472	386500.0	3017500.0	2
G0473	397500.0	3017500.0	1
G0474	398500.0	3017500.0	1
G0475	125500.0	3018500.0	3
G0476	126500.0	3018500.0	5
G0477	127500.0	3018500.0	1
G0478	128500.0	3018500.0	3
G0479	132500.0	3018500.0	1
G0480	133500.0	3018500.0	1
G0481	136500.0	3018500.0	2
G0482	137500.0	3018500.0	4
G0483	138500.0	3018500.0	3
G0484	147500.0	3018500.0	2
G0485	151500.0	3018500.0	5
G0486	268500.0	3018500.0	4
G0487	275500.0	3018500.0	4
G0488	276500.0	3018500.0	6
G0489	281500.0	3018500.0	2
G0490	285500.0	3018500.0	5
G0491	324500.0	3018500.0	1
G0492	361500.0	3018500.0	3
G0493	368500.0	3018500.0	2
G0494	383500.0	3018500.0	3
G0495	384500.0	3018500.0	3
G0496	385500.0	3018500.0	4
G0497	397500.0	3018500.0	3
G0498	125500.0	3019500.0	2
G0499	126500.0	3019500.0	2
G0500	130500.0	3019500.0	8
G0501	131500.0	3019500.0	6
G0502	132500.0	3019500.0	1
G0503	146500.0	3019500.0	2
G0504	147500.0	3019500.0	4
G0505	222500.0	3019500.0	1
G0506	254500.0	3019500.0	4
G0507	255500.0	3019500.0	9
G0508	268500.0	3019500.0	3
G0509	269500.0	3019500.0	2
G0510	276500.0	3019500.0	2
G0511	280500.0	3019500.0	2
G0512	281500.0	3019500.0	2
G0513	285500.0	3019500.0	2
G0514	358500.0	3019500.0	2
G0515	359500.0	3019500.0	4
G0516	360500.0	3019500.0	1
G0517	361500.0	3019500.0	2
G0518	362500.0	3019500.0	2
G0519	367500.0	3019500.0	3
G0520	368500.0	3019500.0	2
G0521	381500.0	3019500.0	7
G0522	382500.0	3019500.0	2
G0523	383500.0	3019500.0	3
G0524	384500.0	3019500.0	2
G0525	386500.0	3019500.0	5
G0526	389500.0	3019500.0	1
G0527	397500.0	3019500.0	3
G0528	132500.0	3020500.0	2
G0529	146500.0	3020500.0	6
G0530	147500.0	3020500.0	4
